Feature value 1, Feature value 2, Jaccard coefficient for reference set, Jaccard coefficient for MMP-targeting set
Germ_HJ_IGHJ1*02,Germ_HJ_IGHJ2*03,0.0,0.0
Germ_HJ_IGHJ1*02,Germ_HJ_IGHJ6*04,0.0,0.0
Germ_HJ_IGHJ1*02,Germ_HJ_IGHJ1*03,0.0,0.0
Germ_HJ_IGHJ1*02,Germ_HJ_IGHJ2*01,0.0,0.0
Germ_HJ_IGHJ1*02,Germ_HJ_IGHJ6*01,0.0,0.0
Germ_HJ_IGHJ1*02,Canonical_L1_2,0.0,0.0
Germ_HJ_IGHJ1*02,Canonical_L1_4,0.0,0.0
Germ_HJ_IGHJ1*02,Canonical_L1_3,0.0,0.0
Germ_HJ_IGHJ1*02,Canonical_L1_5,0.02857142857142857,0.0
Germ_HJ_IGHJ1*02,Canonical_L1_0,0.04797047970479705,0.0
Germ_HJ_IGHJ1*02,Canonical_L2_0,0.03838383838383838,0.0
Germ_HJ_IGHJ1*02,Canonical_L3_0,0.03838383838383838,0.0
Germ_HJ_IGHJ1*02,Canonical_H1_2,0.0,0.0
Germ_HJ_IGHJ1*02,Canonical_H1_4,0.0,0.0
Germ_HJ_IGHJ1*02,Canonical_H1_1,0.04337899543378995,0.0
Germ_HJ_IGHJ1*02,Canonical_H1_3,0.0,0.0
Germ_HJ_IGHJ1*02,Canonical_H1_0,0.0,0.0
Germ_HJ_IGHJ1*02,Canonical_H2_6,0.014814814814814815,0.0
Germ_HJ_IGHJ1*02,Canonical_H2_0,0.01092896174863388,0.0
Germ_HJ_IGHJ1*02,Canonical_H2_5,0.07042253521126761,0.0
Germ_HJ_IGHJ1*02,Canonical_H2_3,0.0,0.0
Germ_HJ_IGHJ1*02,Canonical_H3_2,0.0,0.0
Germ_HJ_IGHJ1*02,Canonical_H3_1,0.01904761904761905,0.0
Germ_HJ_IGHJ1*02,Canonical_H3_0,0.03184713375796178,0.0
Germ_HJ_IGHJ1*02,Canonical_H3_3,0.05172413793103448,0.0
Germ_HJ_IGHJ1*02,PI_0.0-3.5,0.0,0.0
Germ_HJ_IGHJ1*02,PI_3.5-3.9375,0.03592814371257485,0.0
Germ_HJ_IGHJ1*02,PI_3.9375-4.375,0.0990990990990991,0.0
Germ_HJ_IGHJ1*02,PI_4.375-5.25,0.0,0.0
Germ_HJ_IGHJ1*02,PI_5.25-5.6875,0.0,0.0
Germ_HJ_IGHJ1*02,PI_5.6875-6.125,0.013333333333333334,0.0
Germ_HJ_IGHJ1*02,PI_6.125-7.0,0.02127659574468085,0.0
Germ_HJ_IGHJ1*02,PI_7.0-14.0,0.0,0.0
Germ_HJ_IGHJ5*02,Germ_HJ_IGHJ3*02,0.0,0.0
Germ_HJ_IGHJ5*02,Germ_HJ_IGHJ4*02,0.0,0.0
Germ_HJ_IGHJ5*02,Germ_HJ_IGHJ2*03,0.0,0.0
Germ_HJ_IGHJ5*02,Germ_HJ_IGHJ6*04,0.0,0.0
Germ_HJ_IGHJ5*02,Germ_HJ_IGHJ1*03,0.0,0.0
Germ_HJ_IGHJ5*02,Germ_HJ_IGHJ2*01,0.0,0.0
Germ_HJ_IGHJ5*02,Germ_HJ_IGHJ6*01,0.0,0.0
Germ_HJ_IGHJ5*02,Canonical_L1_2,0.0,0.0
Germ_HJ_IGHJ5*02,Canonical_L1_4,0.029411764705882353,0.05405405405405406
Germ_HJ_IGHJ5*02,Canonical_L1_3,0.0,0.0
Germ_HJ_IGHJ5*02,Canonical_L1_5,0.009950248756218905,0.03409090909090909
Germ_HJ_IGHJ5*02,Canonical_L1_0,0.011194029850746268,0.08196721311475409
Germ_HJ_IGHJ5*02,Canonical_L2_0,0.012121212121212121,0.060240963855421686
Germ_HJ_IGHJ5*02,Canonical_L3_0,0.012121212121212121,0.060240963855421686
Germ_HJ_IGHJ5*02,Canonical_H1_2,0.03125,0.0
Germ_HJ_IGHJ5*02,Canonical_H1_4,0.0,0.0
Germ_HJ_IGHJ5*02,Canonical_H1_1,0.00909090909090909,0.060240963855421686
Germ_HJ_IGHJ5*02,Canonical_H1_3,0.03333333333333333,0.0
Germ_HJ_IGHJ5*02,Canonical_H1_0,0.0,0.0
Germ_HJ_IGHJ5*02,Canonical_H2_6,0.01639344262295082,0.056962025316455694
Germ_HJ_IGHJ5*02,Canonical_H2_0,0.023809523809523808,0.05555555555555555
Germ_HJ_IGHJ5*02,Canonical_H2_5,0.0,0.0
Germ_HJ_IGHJ5*02,Canonical_H2_3,0.0,0.0
Germ_HJ_IGHJ5*02,Canonical_H3_2,0.0,0.023809523809523808
Germ_HJ_IGHJ5*02,Canonical_H3_1,0.0,0.05
Germ_HJ_IGHJ5*02,Canonical_H3_0,0.0,0.03225806451612903
Germ_HJ_IGHJ5*02,Canonical_H3_3,0.02666666666666667,0.06796116504854369
Germ_HJ_IGHJ5*02,PI_0.0-3.5,0.0,0.0
Germ_HJ_IGHJ5*02,PI_3.5-3.9375,0.006289308176100629,0.011363636363636364
Germ_HJ_IGHJ5*02,PI_3.9375-4.375,0.0,0.0
Germ_HJ_IGHJ5*02,PI_4.375-5.25,0.02040816326530612,0.0625
Germ_HJ_IGHJ5*02,PI_5.25-5.6875,0.02857142857142857,0.18181818181818182
Germ_HJ_IGHJ5*02,PI_5.6875-6.125,0.03278688524590164,0.2222222222222222
Germ_HJ_IGHJ5*02,PI_6.125-7.0,0.0,0.2
Germ_HJ_IGHJ5*02,PI_7.0-14.0,0.02,0.0
Germ_HJ_IGHJ3*02,Germ_HJ_IGHJ4*02,0.0,0.0
Germ_HJ_IGHJ3*02,Germ_HJ_IGHJ2*03,0.0,0.0
Germ_HJ_IGHJ3*02,Germ_HJ_IGHJ6*04,0.0,0.0
Germ_HJ_IGHJ3*02,Germ_HJ_IGHJ1*03,0.0,0.0
Germ_HJ_IGHJ3*02,Germ_HJ_IGHJ2*01,0.0,0.0
Germ_HJ_IGHJ3*02,Germ_HJ_IGHJ6*01,0.0,0.0
Germ_HJ_IGHJ3*02,Canonical_L1_2,0.0,0.0
Germ_HJ_IGHJ3*02,Canonical_L1_4,0.0,0.0851063829787234
Germ_HJ_IGHJ3*02,Canonical_L1_3,0.0,0.0
Germ_HJ_IGHJ3*02,Canonical_L1_5,0.020100502512562814,0.13186813186813187
Germ_HJ_IGHJ3*02,Canonical_L1_0,0.007434944237918215,0.08333333333333333
Germ_HJ_IGHJ3*02,Canonical_L2_0,0.012121212121212121,0.13253012048192772
Germ_HJ_IGHJ3*02,Canonical_L3_0,0.012121212121212121,0.13253012048192772
Germ_HJ_IGHJ3*02,Canonical_H1_2,0.0,0.0
Germ_HJ_IGHJ3*02,Canonical_H1_4,0.0,0.0
Germ_HJ_IGHJ3*02,Canonical_H1_1,0.011389521640091117,0.13253012048192772
Germ_HJ_IGHJ3*02,Canonical_H1_3,0.03333333333333333,0.0
Germ_HJ_IGHJ3*02,Canonical_H1_0,0.0,0.0
Germ_HJ_IGHJ3*02,Canonical_H2_6,0.01639344262295082,0.13291139240506328
Germ_HJ_IGHJ3*02,Canonical_H2_0,0.011764705882352941,0.03333333333333333
Germ_HJ_IGHJ3*02,Canonical_H2_5,0.009389671361502348,0.0
Germ_HJ_IGHJ3*02,Canonical_H2_3,0.0,0.0
Germ_HJ_IGHJ3*02,Canonical_H3_2,0.022727272727272728,0.0784313725490196
Germ_HJ_IGHJ3*02,Canonical_H3_1,0.0,0.06451612903225806
Germ_HJ_IGHJ3*02,Canonical_H3_0,0.006756756756756757,0.1282051282051282
Germ_HJ_IGHJ3*02,Canonical_H3_3,0.01762114537444934,0.0990990990990991
Germ_HJ_IGHJ3*02,PI_0.0-3.5,0.0,0.08888888888888889
Germ_HJ_IGHJ3*02,PI_3.5-3.9375,0.01910828025477707,0.10989010989010989
Germ_HJ_IGHJ3*02,PI_3.9375-4.375,0.0,0.14893617021276595
Germ_HJ_IGHJ3*02,PI_4.375-5.25,0.02040816326530612,0.0
Germ_HJ_IGHJ3*02,PI_5.25-5.6875,0.0,0.0
Germ_HJ_IGHJ3*02,PI_5.6875-6.125,0.0,0.030303030303030304
Germ_HJ_IGHJ3*02,PI_6.125-7.0,0.0,0.0
Germ_HJ_IGHJ3*02,PI_7.0-14.0,0.04081632653061224,0.0
Germ_HJ_IGHJ4*02,Germ_HJ_IGHJ2*03,0.0,0.0
Germ_HJ_IGHJ4*02,Germ_HJ_IGHJ6*04,0.0,0.0
Germ_HJ_IGHJ4*02,Germ_HJ_IGHJ1*03,0.0,0.0
Germ_HJ_IGHJ4*02,Germ_HJ_IGHJ2*01,0.0,0.0
Germ_HJ_IGHJ4*02,Germ_HJ_IGHJ6*01,0.0,0.0
Germ_HJ_IGHJ4*02,Canonical_L1_2,0.0,0.0
Germ_HJ_IGHJ4*02,Canonical_L1_4,0.03333333333333333,0.08888888888888889
Germ_HJ_IGHJ4*02,Canonical_L1_3,0.0,0.0
Germ_HJ_IGHJ4*02,Canonical_L1_5,0.005050505050505051,0.3761467889908257
Germ_HJ_IGHJ4*02,Canonical_L1_0,0.0,0.19047619047619047
Germ_HJ_IGHJ4*02,Canonical_L2_0,0.00404040404040404,0.41566265060240964
Germ_HJ_IGHJ4*02,Canonical_L3_0,0.00404040404040404,0.41566265060240964
Germ_HJ_IGHJ4*02,Canonical_H1_2,0.0,0.0
Germ_HJ_IGHJ4*02,Canonical_H1_4,0.0,0.0
Germ_HJ_IGHJ4*02,Canonical_H1_1,0.0045662100456621,0.41566265060240964
Germ_HJ_IGHJ4*02,Canonical_H1_3,0.0,0.0
Germ_HJ_IGHJ4*02,Canonical_H1_0,0.0,0.0
Germ_HJ_IGHJ4*02,Canonical_H2_6,0.0,0.40372670807453415
Germ_HJ_IGHJ4*02,Canonical_H2_0,0.012048192771084338,0.05405405405405406
Germ_HJ_IGHJ4*02,Canonical_H2_5,0.0,0.0
Germ_HJ_IGHJ4*02,Canonical_H2_3,0.0,0.0
Germ_HJ_IGHJ4*02,Canonical_H3_2,0.0,0.0625
Germ_HJ_IGHJ4*02,Canonical_H3_1,0.0,0.08108108108108109
Germ_HJ_IGHJ4*02,Canonical_H3_0,0.006944444444444444,0.10975609756097561
Germ_HJ_IGHJ4*02,Canonical_H3_3,0.004424778761061947,0.39669421487603307
Germ_HJ_IGHJ4*02,PI_0.0-3.5,0.0,0.07865168539325842
Germ_HJ_IGHJ4*02,PI_3.5-3.9375,0.0064516129032258064,0.32142857142857145
Germ_HJ_IGHJ4*02,PI_3.9375-4.375,0.0,0.14772727272727273
Germ_HJ_IGHJ4*02,PI_4.375-5.25,0.022222222222222223,0.07042253521126761
Germ_HJ_IGHJ4*02,PI_5.25-5.6875,0.0,0.014084507042253521
Germ_HJ_IGHJ4*02,PI_5.6875-6.125,0.0,0.05194805194805195
Germ_HJ_IGHJ4*02,PI_6.125-7.0,0.0,0.0
Germ_HJ_IGHJ4*02,PI_7.0-14.0,0.0,0.04285714285714286
Germ_HJ_IGHJ2*03,Germ_HJ_IGHJ6*04,0.0,0.0
Germ_HJ_IGHJ2*03,Germ_HJ_IGHJ1*03,0.0,0.0
Germ_HJ_IGHJ2*03,Germ_HJ_IGHJ2*01,0.0,0.0
Germ_HJ_IGHJ2*03,Germ_HJ_IGHJ6*01,0.0,0.0
Germ_HJ_IGHJ2*03,Canonical_L1_2,0.0,0.0
Germ_HJ_IGHJ2*03,Canonical_L1_4,0.0,0.0
Germ_HJ_IGHJ2*03,Canonical_L1_3,0.0,0.0
Germ_HJ_IGHJ2*03,Canonical_L1_5,0.0,0.0
Germ_HJ_IGHJ2*03,Canonical_L1_0,0.011320754716981131,0.0
Germ_HJ_IGHJ2*03,Canonical_L2_0,0.006060606060606061,0.0
Germ_HJ_IGHJ2*03,Canonical_L3_0,0.006060606060606061,0.0
Germ_HJ_IGHJ2*03,Canonical_H1_2,0.0,0.0
Germ_HJ_IGHJ2*03,Canonical_H1_4,0.0,0.0
Germ_HJ_IGHJ2*03,Canonical_H1_1,0.00684931506849315,0.0
Germ_HJ_IGHJ2*03,Canonical_H1_3,0.0,0.0
Germ_HJ_IGHJ2*03,Canonical_H1_0,0.0,0.0
Germ_HJ_IGHJ2*03,Canonical_H2_6,0.0,0.0
Germ_HJ_IGHJ2*03,Canonical_H2_0,0.0,0.0
Germ_HJ_IGHJ2*03,Canonical_H2_5,0.014354066985645933,0.0
Germ_HJ_IGHJ2*03,Canonical_H2_3,0.0,0.0
Germ_HJ_IGHJ2*03,Canonical_H3_2,0.0,0.0
Germ_HJ_IGHJ2*03,Canonical_H3_1,0.011111111111111112,0.0
Germ_HJ_IGHJ2*03,Canonical_H3_0,0.013888888888888888,0.0
Germ_HJ_IGHJ2*03,Canonical_H3_3,0.0,0.0
Germ_HJ_IGHJ2*03,PI_0.0-3.5,0.0,0.0
Germ_HJ_IGHJ2*03,PI_3.5-3.9375,0.012903225806451613,0.0
Germ_HJ_IGHJ2*03,PI_3.9375-4.375,0.0,0.0
Germ_HJ_IGHJ2*03,PI_4.375-5.25,0.021739130434782608,0.0
Germ_HJ_IGHJ2*03,PI_5.25-5.6875,0.0,0.0
Germ_HJ_IGHJ2*03,PI_5.6875-6.125,0.0,0.0
Germ_HJ_IGHJ2*03,PI_6.125-7.0,0.0,0.0
Germ_HJ_IGHJ2*03,PI_7.0-14.0,0.0,0.0
Germ_HJ_IGHJ6*04,Germ_HJ_IGHJ1*03,0.0,0.0
Germ_HJ_IGHJ6*04,Germ_HJ_IGHJ2*01,0.0,0.0
Germ_HJ_IGHJ6*04,Germ_HJ_IGHJ6*01,0.0,0.0
Germ_HJ_IGHJ6*04,Canonical_L1_2,0.0,0.0
Germ_HJ_IGHJ6*04,Canonical_L1_4,0.05,0.08108108108108109
Germ_HJ_IGHJ6*04,Canonical_L1_3,0.0,0.0
Germ_HJ_IGHJ6*04,Canonical_L1_5,0.009615384615384616,0.05747126436781609
Germ_HJ_IGHJ6*04,Canonical_L1_0,0.03345724907063197,0.046875
Germ_HJ_IGHJ6*04,Canonical_L2_0,0.026262626262626262,0.06626506024096386
Germ_HJ_IGHJ6*04,Canonical_L3_0,0.026262626262626262,0.06626506024096386
Germ_HJ_IGHJ6*04,Canonical_H1_2,0.0,0.0
Germ_HJ_IGHJ6*04,Canonical_H1_4,0.0,0.0
Germ_HJ_IGHJ6*04,Canonical_H1_1,0.02968036529680365,0.06626506024096386
Germ_HJ_IGHJ6*04,Canonical_H1_3,0.0,0.0
Germ_HJ_IGHJ6*04,Canonical_H1_0,0.0,0.0
Germ_HJ_IGHJ6*04,Canonical_H2_6,0.0234375,0.07006369426751592
Germ_HJ_IGHJ6*04,Canonical_H2_0,0.040697674418604654,0.0
Germ_HJ_IGHJ6*04,Canonical_H2_5,0.0136986301369863,0.0
Germ_HJ_IGHJ6*04,Canonical_H2_3,0.0,0.0
Germ_HJ_IGHJ6*04,Canonical_H3_2,0.08333333333333333,0.07317073170731707
Germ_HJ_IGHJ6*04,Canonical_H3_1,0.0,0.0
Germ_HJ_IGHJ6*04,Canonical_H3_0,0.012987012987012988,0.03125
Germ_HJ_IGHJ6*04,Canonical_H3_3,0.030303030303030304,0.0673076923076923
Germ_HJ_IGHJ6*04,PI_0.0-3.5,0.045454545454545456,0.11764705882352941
Germ_HJ_IGHJ6*04,PI_3.5-3.9375,0.024539877300613498,0.07142857142857142
Germ_HJ_IGHJ6*04,PI_3.9375-4.375,0.02654867256637168,0.023809523809523808
Germ_HJ_IGHJ6*04,PI_4.375-5.25,0.0,0.0
Germ_HJ_IGHJ6*04,PI_5.25-5.6875,0.0,0.0
Germ_HJ_IGHJ6*04,PI_5.6875-6.125,0.0,0.0
Germ_HJ_IGHJ6*04,PI_6.125-7.0,0.024390243902439025,0.0
Germ_HJ_IGHJ6*04,PI_7.0-14.0,0.05454545454545454,0.0
Germ_HJ_IGHJ1*03,Germ_HJ_IGHJ2*01,0.0,0.0
Germ_HJ_IGHJ1*03,Germ_HJ_IGHJ6*01,0.0,0.0
Germ_HJ_IGHJ1*03,Canonical_L1_2,0.0,0.0
Germ_HJ_IGHJ1*03,Canonical_L1_4,0.0,0.0
Germ_HJ_IGHJ1*03,Canonical_L1_3,0.0,0.0
Germ_HJ_IGHJ1*03,Canonical_L1_5,0.005050505050505051,0.0
Germ_HJ_IGHJ1*03,Canonical_L1_0,0.0037593984962406013,0.0
Germ_HJ_IGHJ1*03,Canonical_L2_0,0.00404040404040404,0.0
Germ_HJ_IGHJ1*03,Canonical_L3_0,0.00404040404040404,0.0
Germ_HJ_IGHJ1*03,Canonical_H1_2,0.0,0.0
Germ_HJ_IGHJ1*03,Canonical_H1_4,0.0,0.0
Germ_HJ_IGHJ1*03,Canonical_H1_1,0.0045662100456621,0.0
Germ_HJ_IGHJ1*03,Canonical_H1_3,0.0,0.0
Germ_HJ_IGHJ1*03,Canonical_H1_0,0.0,0.0
Germ_HJ_IGHJ1*03,Canonical_H2_6,0.0,0.0
Germ_HJ_IGHJ1*03,Canonical_H2_0,0.0,0.0
Germ_HJ_IGHJ1*03,Canonical_H2_5,0.009569377990430622,0.0
Germ_HJ_IGHJ1*03,Canonical_H2_3,0.0,0.0
Germ_HJ_IGHJ1*03,Canonical_H3_2,0.0,0.0
Germ_HJ_IGHJ1*03,Canonical_H3_1,0.0,0.0
Germ_HJ_IGHJ1*03,Canonical_H3_0,0.006944444444444444,0.0
Germ_HJ_IGHJ1*03,Canonical_H3_3,0.004424778761061947,0.0
Germ_HJ_IGHJ1*03,PI_0.0-3.5,0.029411764705882353,0.0
Germ_HJ_IGHJ1*03,PI_3.5-3.9375,0.0,0.0
Germ_HJ_IGHJ1*03,PI_3.9375-4.375,0.009615384615384616,0.0
Germ_HJ_IGHJ1*03,PI_4.375-5.25,0.0,0.0
Germ_HJ_IGHJ1*03,PI_5.25-5.6875,0.0,0.0
Germ_HJ_IGHJ1*03,PI_5.6875-6.125,0.0,0.0
Germ_HJ_IGHJ1*03,PI_6.125-7.0,0.0,0.0
Germ_HJ_IGHJ1*03,PI_7.0-14.0,0.0,0.0
Germ_HJ_IGHJ2*01,Germ_HJ_IGHJ6*01,0.0,0.0
Germ_HJ_IGHJ2*01,Canonical_L1_2,0.0,0.0
Germ_HJ_IGHJ2*01,Canonical_L1_4,0.03571428571428571,0.0
Germ_HJ_IGHJ2*01,Canonical_L1_3,0.0,0.0
Germ_HJ_IGHJ2*01,Canonical_L1_5,0.16872427983539096,0.012195121951219513
Germ_HJ_IGHJ2*01,Canonical_L1_0,0.13548387096774195,0.017543859649122806
Germ_HJ_IGHJ2*01,Canonical_L2_0,0.17575757575757575,0.012048192771084338
Germ_HJ_IGHJ2*01,Canonical_L3_0,0.17575757575757575,0.012048192771084338
Germ_HJ_IGHJ2*01,Canonical_H1_2,0.06542056074766354,0.0
Germ_HJ_IGHJ2*01,Canonical_H1_4,0.0,0.0
Germ_HJ_IGHJ2*01,Canonical_H1_1,0.171875,0.012048192771084338
Germ_HJ_IGHJ2*01,Canonical_H1_3,0.027522935779816515,0.0
Germ_HJ_IGHJ2*01,Canonical_H1_0,0.0,0.0
Germ_HJ_IGHJ2*01,Canonical_H2_6,0.05128205128205128,0.012738853503184714
Germ_HJ_IGHJ2*01,Canonical_H2_0,0.11946902654867257,0.0
Germ_HJ_IGHJ2*01,Canonical_H2_5,0.19838056680161945,0.0
Germ_HJ_IGHJ2*01,Canonical_H2_3,0.011363636363636364,0.0
Germ_HJ_IGHJ2*01,Canonical_H3_2,0.024390243902439025,0.06060606060606061
Germ_HJ_IGHJ2*01,Canonical_H3_1,0.10759493670886076,0.0
Germ_HJ_IGHJ2*01,Canonical_H3_0,0.20418848167539266,0.0
Germ_HJ_IGHJ2*01,Canonical_H3_3,0.09859154929577464,0.0
Germ_HJ_IGHJ2*01,PI_0.0-3.5,0.043478260869565216,0.0
Germ_HJ_IGHJ2*01,PI_3.5-3.9375,0.15311004784688995,0.0
Germ_HJ_IGHJ2*01,PI_3.9375-4.375,0.09195402298850575,0.0625
Germ_HJ_IGHJ2*01,PI_4.375-5.25,0.056451612903225805,0.0
Germ_HJ_IGHJ2*01,PI_5.25-5.6875,0.02631578947368421,0.0
Germ_HJ_IGHJ2*01,PI_5.6875-6.125,0.08270676691729323,0.0
Germ_HJ_IGHJ2*01,PI_6.125-7.0,0.08411214953271028,0.0
Germ_HJ_IGHJ2*01,PI_7.0-14.0,0.03125,0.0
Germ_HJ_IGHJ6*01,Canonical_L1_2,0.0,0.0
Germ_HJ_IGHJ6*01,Canonical_L1_4,0.0,0.1875
Germ_HJ_IGHJ6*01,Canonical_L1_3,0.0,0.0
Germ_HJ_IGHJ6*01,Canonical_L1_5,0.0,0.15315315315315314
Germ_HJ_IGHJ6*01,Canonical_L1_0,0.0,0.21176470588235294
Germ_HJ_IGHJ6*01,Canonical_L2_0,0.0,0.28313253012048195
Germ_HJ_IGHJ6*01,Canonical_L3_0,0.0,0.28313253012048195
Germ_HJ_IGHJ6*01,Canonical_H1_2,0.0,0.0
Germ_HJ_IGHJ6*01,Canonical_H1_4,0.0,0.0
Germ_HJ_IGHJ6*01,Canonical_H1_1,0.0,0.28313253012048195
Germ_HJ_IGHJ6*01,Canonical_H1_3,0.0,0.0
Germ_HJ_IGHJ6*01,Canonical_H1_0,0.0,0.0
Germ_HJ_IGHJ6*01,Canonical_H2_6,0.0,0.2830188679245283
Germ_HJ_IGHJ6*01,Canonical_H2_0,0.0,0.037037037037037035
Germ_HJ_IGHJ6*01,Canonical_H2_5,0.0,0.0
Germ_HJ_IGHJ6*01,Canonical_H2_3,0.0,0.0
Germ_HJ_IGHJ6*01,Canonical_H3_2,0.0,0.23076923076923078
Germ_HJ_IGHJ6*01,Canonical_H3_1,0.0,0.03571428571428571
Germ_HJ_IGHJ6*01,Canonical_H3_0,0.0,0.06153846153846154
Germ_HJ_IGHJ6*01,Canonical_H3_3,0.0,0.21487603305785125
Germ_HJ_IGHJ6*01,PI_0.0-3.5,0.0,0.1746031746031746
Germ_HJ_IGHJ6*01,PI_3.5-3.9375,0.0,0.24752475247524752
Germ_HJ_IGHJ6*01,PI_3.9375-4.375,0.0,0.11267605633802817
Germ_HJ_IGHJ6*01,PI_4.375-5.25,0.0,0.018867924528301886
Germ_HJ_IGHJ6*01,PI_5.25-5.6875,0.0,0.0
Germ_HJ_IGHJ6*01,PI_5.6875-6.125,0.0,0.03508771929824561
Germ_HJ_IGHJ6*01,PI_6.125-7.0,0.0,0.0
Germ_HJ_IGHJ6*01,PI_7.0-14.0,0.0,0.0
Canonical_L1_2,Canonical_L1_4,0.0,0.0
Canonical_L1_2,Canonical_L1_3,0.0,0.0
Canonical_L1_2,Canonical_L1_5,0.0,0.0
Canonical_L1_2,Canonical_L1_0,0.0,0.0
Canonical_L1_2,Canonical_L2_0,0.00202020202020202,0.0
Canonical_L1_2,Canonical_L3_0,0.00202020202020202,0.0
Canonical_L1_2,Canonical_H1_2,0.0,0.0
Canonical_L1_2,Canonical_H1_4,0.0,0.0
Canonical_L1_2,Canonical_H1_1,0.00228310502283105,0.0
Canonical_L1_2,Canonical_H1_3,0.0,0.0
Canonical_L1_2,Canonical_H1_0,0.0,0.0
Canonical_L1_2,Canonical_H2_6,0.00847457627118644,0.0
Canonical_L1_2,Canonical_H2_0,0.0,0.0
Canonical_L1_2,Canonical_H2_5,0.0,0.0
Canonical_L1_2,Canonical_H2_3,0.0,0.0
Canonical_L1_2,Canonical_H3_2,0.0,0.0
Canonical_L1_2,Canonical_H3_1,0.011363636363636364,0.0
Canonical_L1_2,Canonical_H3_0,0.0,0.0
Canonical_L1_2,Canonical_H3_3,0.0,0.0
Canonical_L1_2,PI_0.0-3.5,0.0,0.0
Canonical_L1_2,PI_3.5-3.9375,0.006493506493506494,0.0
Canonical_L1_2,PI_3.9375-4.375,0.0,0.0
Canonical_L1_2,PI_4.375-5.25,0.0,0.0
Canonical_L1_2,PI_5.25-5.6875,0.0,0.0
Canonical_L1_2,PI_5.6875-6.125,0.0,0.0
Canonical_L1_2,PI_6.125-7.0,0.0,0.0
Canonical_L1_2,PI_7.0-14.0,0.0,0.0
Canonical_L1_4,Canonical_L1_3,0.0,0.0
Canonical_L1_4,Canonical_L1_5,0.0,0.0
Canonical_L1_4,Canonical_L1_0,0.0,0.0
Canonical_L1_4,Canonical_L2_0,0.05858585858585859,0.1746987951807229
Canonical_L1_4,Canonical_L3_0,0.05858585858585859,0.1746987951807229
Canonical_L1_4,Canonical_H1_2,0.037037037037037035,0.0
Canonical_L1_4,Canonical_H1_4,0.0,0.0
Canonical_L1_4,Canonical_H1_1,0.06136363636363636,0.1746987951807229
Canonical_L1_4,Canonical_H1_3,0.0,0.0
Canonical_L1_4,Canonical_H1_0,0.0,0.0
Canonical_L1_4,Canonical_H2_6,0.035211267605633804,0.16981132075471697
Canonical_L1_4,Canonical_H2_0,0.059782608695652176,0.05555555555555555
Canonical_L1_4,Canonical_H2_5,0.05309734513274336,0.0
Canonical_L1_4,Canonical_H2_3,0.03333333333333333,0.0
Canonical_L1_4,Canonical_H3_2,0.030303030303030304,0.19230769230769232
Canonical_L1_4,Canonical_H3_1,0.08333333333333333,0.02564102564102564
Canonical_L1_4,Canonical_H3_0,0.01775147928994083,0.02
Canonical_L1_4,Canonical_H3_3,0.06276150627615062,0.15178571428571427
Canonical_L1_4,PI_0.0-3.5,0.08771929824561403,0.07692307692307693
Canonical_L1_4,PI_3.5-3.9375,0.06395348837209303,0.17391304347826086
Canonical_L1_4,PI_3.9375-4.375,0.007633587786259542,0.10909090909090909
Canonical_L1_4,PI_4.375-5.25,0.013888888888888888,0.058823529411764705
Canonical_L1_4,PI_5.25-5.6875,0.0,0.0
Canonical_L1_4,PI_5.6875-6.125,0.03614457831325301,0.0
Canonical_L1_4,PI_6.125-7.0,0.09433962264150944,0.03333333333333333
Canonical_L1_4,PI_7.0-14.0,0.04225352112676056,0.0
Canonical_L1_3,Canonical_L1_5,0.0,0.0
Canonical_L1_3,Canonical_L1_0,0.0,0.0
Canonical_L1_3,Canonical_L2_0,0.006060606060606061,0.0
Canonical_L1_3,Canonical_L3_0,0.006060606060606061,0.0
Canonical_L1_3,Canonical_H1_2,0.0,0.0
Canonical_L1_3,Canonical_H1_4,0.0,0.0
Canonical_L1_3,Canonical_H1_1,0.00684931506849315,0.0
Canonical_L1_3,Canonical_H1_3,0.0,0.0
Canonical_L1_3,Canonical_H1_0,0.0,0.0
Canonical_L1_3,Canonical_H2_6,0.0,0.0
Canonical_L1_3,Canonical_H2_0,0.018072289156626505,0.0
Canonical_L1_3,Canonical_H2_5,0.0,0.0
Canonical_L1_3,Canonical_H2_3,0.0,0.0
Canonical_L1_3,Canonical_H3_2,0.0,0.0
Canonical_L1_3,Canonical_H3_1,0.02247191011235955,0.0
Canonical_L1_3,Canonical_H3_0,0.006896551724137931,0.0
Canonical_L1_3,Canonical_H3_3,0.0,0.0
Canonical_L1_3,PI_0.0-3.5,0.0,0.0
Canonical_L1_3,PI_3.5-3.9375,0.012903225806451613,0.0
Canonical_L1_3,PI_3.9375-4.375,0.0,0.0
Canonical_L1_3,PI_4.375-5.25,0.0,0.0
Canonical_L1_3,PI_5.25-5.6875,0.03125,0.0
Canonical_L1_3,PI_5.6875-6.125,0.0,0.0
Canonical_L1_3,PI_6.125-7.0,0.0,0.0
Canonical_L1_3,PI_7.0-14.0,0.0,0.0
Canonical_L1_5,Canonical_L1_0,0.0,0.0
Canonical_L1_5,Canonical_L2_0,0.397979797979798,0.4879518072289157
Canonical_L1_5,Canonical_L3_0,0.397979797979798,0.4879518072289157
Canonical_L1_5,Canonical_H1_2,0.04672897196261682,0.0
Canonical_L1_5,Canonical_H1_4,0.005050505050505051,0.0
Canonical_L1_5,Canonical_H1_1,0.37445887445887444,0.4879518072289157
